                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    190,                  0.498,                0.92915,                0.41266,                0.94908,                0.82768,                0.82518,                0.85444,                0.73411,                0.82318,                0.82161,                0.84116,                0.70127,                0.52706,                 1.3228,                0.61529,                 1.0501,               0.000694,               0.000694,               0.000694
                    191,                0.44612,                0.83693,                0.35406,                0.93888,                0.83043,                0.82483,                0.85787,                0.73775,                0.82304,                0.81796,                0.84229,                0.70219,                0.52974,                 1.3316,                0.60838,                 1.0537,              0.0006445,              0.0006445,              0.0006445
                    192,                0.42985,                0.79304,                0.33816,                0.92338,                0.82702,                0.82208,                0.85768,                0.73669,                 0.8224,                0.82066,                0.84758,                0.70423,                0.52877,                 1.3414,                0.59609,                  1.055,               0.000595,               0.000595,               0.000595
                    193,                0.43116,                 0.7813,                0.33045,                0.92602,                0.82593,                 0.8245,                0.85948,                0.73842,                0.82048,                0.82154,                0.84706,                0.70651,                0.52969,                 1.3495,                0.59113,                 1.0571,              0.0005455,              0.0005455,              0.0005455
                    194,                 0.4271,                0.78526,                0.32152,                0.92385,                0.82565,                0.82477,                0.85996,                0.73854,                 0.8283,                 0.8089,                0.84744,                 0.7077,                0.53045,                 1.3438,                0.59349,                 1.0589,               0.000496,               0.000496,               0.000496
                    195,                0.43161,                0.78573,                0.32323,                 0.9279,                0.83451,                0.81538,                0.85771,                0.73731,                0.83022,                0.81065,                 0.8469,                0.70791,                0.53106,                 1.3486,                 0.5975,                 1.0595,              0.0004465,              0.0004465,              0.0004465
                    196,                0.42289,                0.76163,                0.31835,                 0.9228,                0.82288,                0.81866,                0.85792,                0.73713,                0.82343,                0.81263,                0.84568,                0.70882,                0.52843,                 1.3411,                0.59423,                 1.0585,               0.000397,               0.000397,               0.000397
                    197,                0.41711,                0.76104,                0.32226,                0.91747,                0.83024,                0.81567,                 0.8585,                0.73748,                0.82553,                0.80838,                0.84475,                0.70902,                0.52739,                 1.3398,                0.59388,                 1.0591,              0.0003475,              0.0003475,              0.0003475
                    198,                0.42022,                0.76242,                0.31913,                0.91968,                0.82075,                0.82955,                0.85963,                 0.7379,                 0.8158,                0.82433,                 0.8465,                0.71036,                0.52974,                 1.3482,                0.59367,                 1.0625,               0.000298,               0.000298,               0.000298
                    199,                0.41535,                0.75884,                0.31222,                0.91814,                 0.8207,                0.83023,                0.86036,                0.73906,                0.81603,                0.82501,                0.84735,                0.71125,                0.53154,                 1.3527,                0.59375,                 1.0656,              0.0002485,              0.0002485,              0.0002485
                    200,                0.41803,                0.76252,                0.31434,                0.92035,                0.82263,                0.83109,                0.86174,                0.73968,                0.81864,                0.82409,                0.84777,                0.71181,                0.53141,                 1.3558,                0.59581,                  1.066,               0.000199,               0.000199,               0.000199
